date,city,precipitation,sunshine,templature
1967/1/1,Sapporo,96.4,93.4,-6.3
1967/2/1,Sapporo,36.9,139.5,-4.4
1967/3/1,Sapporo,89.3,177.7,0.6
1967/4/1,Sapporo,63.1,199.5,6.5
1967/5/1,Sapporo,49.2,211.9,13.6
1967/6/1,Sapporo,123.2,168.3,15.7
1967/7/1,Sapporo,100.4,173.4,20.9
1967/8/1,Sapporo,92.1,226.5,22.1
1967/9/1,Sapporo,174,145.8,16.3
1967/10/1,Sapporo,102.3,193.7,10.4
1967/11/1,Sapporo,75.9,131,2.7
1967/12/1,Sapporo,101.5,98.8,-2.1
1968/1/1,Sapporo,103,111.4,-3.4
1968/2/1,Sapporo,101.5,162.2,-4.8
1968/3/1,Sapporo,37,164.8,1.8
1968/4/1,Sapporo,37,214.4,7.1
1968/5/1,Sapporo,92.5,159.6,11.6
1968/6/1,Sapporo,38,243.8,16.7
1968/7/1,Sapporo,48,223.3,20.6
1968/8/1,Sapporo,129,173.7,20.8
1968/9/1,Sapporo,108.5,178.1,17.1
1968/10/1,Sapporo,67.5,165.1,8.7
1968/11/1,Sapporo,135,125,6.2
1968/12/1,Sapporo,84,101.5,0.6
1969/1/1,Sapporo,69.5,132.6,-5.5
1969/2/1,Sapporo,107.5,140.2,-5.3
1969/3/1,Sapporo,40,206.1,-1.4
1969/4/1,Sapporo,32,179.4,6
1969/5/1,Sapporo,78,188.4,11
1969/6/1,Sapporo,102,156.2,15
1969/7/1,Sapporo,58.5,222.3,20.6
1969/8/1,Sapporo,170.5,128.1,19.6
1969/9/1,Sapporo,76.5,220.6,16.4
1969/10/1,Sapporo,88.5,179.9,9.8
1969/11/1,Sapporo,65,136.7,3.8
1969/12/1,Sapporo,69.5,115.9,-3.6
1970/1/1,Sapporo,106,138.3,-5.9
1970/2/1,Sapporo,89.5,127.7,-3
1970/3/1,Sapporo,151,170,-3
1970/4/1,Sapporo,45.5,251,5.9
1970/5/1,Sapporo,38,238.2,13.8
1970/6/1,Sapporo,95.5,226.2,16
1970/7/1,Sapporo,66,207.6,21.4
1970/8/1,Sapporo,99,205.6,21.5
1970/9/1,Sapporo,196.5,224.6,17.4
1970/10/1,Sapporo,83.5,188.6,11.2
1970/11/1,Sapporo,87,120.4,4.9
1970/12/1,Sapporo,61.5,130.8,-2.2
1971/1/1,Sapporo,108.5,119.7,-5
1971/2/1,Sapporo,50,141.4,-3.7
1971/3/1,Sapporo,47.5,171.3,0
1971/4/1,Sapporo,20,221.1,6.4
1971/5/1,Sapporo,64.5,192.4,10.4
1971/6/1,Sapporo,81.5,216.1,14.4
1971/7/1,Sapporo,91.5,139.9,19
1971/8/1,Sapporo,40,195.9,20.3
1971/9/1,Sapporo,126.5,195.3,15.6
1971/10/1,Sapporo,180,182.3,10.5
1971/11/1,Sapporo,49.5,104.5,4.4
1971/12/1,Sapporo,93,109.7,-1.4
1972/1/1,Sapporo,148.5,107.8,-3.9
1972/2/1,Sapporo,267.5,137.3,-3.8
1972/3/1,Sapporo,42,233.9,0.2
1972/4/1,Sapporo,67,234.2,6.9
1972/5/1,Sapporo,115.5,214.1,11.8
1972/6/1,Sapporo,87,179,15.7
1972/7/1,Sapporo,29.5,236.8,20.6
1972/8/1,Sapporo,63.5,174.6,21.7
1972/9/1,Sapporo,284,188,16.8
1972/10/1,Sapporo,107,181.3,11.9
1972/11/1,Sapporo,265.5,96.6,3.7
1972/12/1,Sapporo,82,84.1,0
1973/1/1,Sapporo,87.5,104.3,-2.7
1973/2/1,Sapporo,69,125.3,-2.3
1973/3/1,Sapporo,89,189.5,-1.9
1973/4/1,Sapporo,46.5,230.7,6.8
1973/5/1,Sapporo,41,212.6,12.1
1973/6/1,Sapporo,13,242.3,15.8
1973/7/1,Sapporo,15.5,194,20.6
1973/8/1,Sapporo,277,193.1,23
1973/9/1,Sapporo,197,183.2,16.8
1973/10/1,Sapporo,177.5,136.1,10.3
1973/11/1,Sapporo,97.5,105.2,3.7
1973/12/1,Sapporo,62.5,103.8,-1.9
1974/1/1,Sapporo,99,129.7,-3.3
1974/2/1,Sapporo,71.5,119.7,-3.2
1974/3/1,Sapporo,40.5,199.5,-0.9
1974/4/1,Sapporo,105.5,163.6,6.4
1974/5/1,Sapporo,48.5,226.9,12
1974/6/1,Sapporo,101.5,163.8,16.1
1974/7/1,Sapporo,47.5,243.7,19.9
1974/8/1,Sapporo,156,184.1,21.3
1974/9/1,Sapporo,100,155.3,17.3
1974/10/1,Sapporo,132,132.3,10.5
1974/11/1,Sapporo,77.5,122.3,3.1
1974/12/1,Sapporo,83.5,125.8,-4
1975/1/1,Sapporo,85,111,-4.2
1975/2/1,Sapporo,60,128,-4.4
1975/3/1,Sapporo,135,171.3,-0.3
1975/4/1,Sapporo,46.5,202.8,7.6
1975/5/1,Sapporo,36.5,193.6,11.9
1975/6/1,Sapporo,67,198.2,16.5
1975/7/1,Sapporo,109.5,97.1,19.9
1975/8/1,Sapporo,342.5,197.4,22.3
1975/9/1,Sapporo,99.5,177.1,18.6
1975/10/1,Sapporo,198.5,168.9,10.4
1975/11/1,Sapporo,180,121.5,4.8
1975/12/1,Sapporo,72,97.8,-3.1
1976/1/1,Sapporo,109,128.7,-4.1
1976/2/1,Sapporo,60.5,107,-2.8
1976/3/1,Sapporo,68.5,167.1,0
1976/4/1,Sapporo,23,207.7,5.9
1976/5/1,Sapporo,33,253.2,12.7
1976/6/1,Sapporo,78.5,193.4,15.4
1976/7/1,Sapporo,18.5,240.5,20.4
1976/8/1,Sapporo,104.5,201.5,19.4
1976/9/1,Sapporo,87.5,157.3,16.2
1976/10/1,Sapporo,174.5,163.5,10.5
1976/11/1,Sapporo,133.5,85,2.8
1976/12/1,Sapporo,108.5,114.1,-2
1977/1/1,Sapporo,94,133.6,-7.5
1977/2/1,Sapporo,86,133.1,-5.5
1977/3/1,Sapporo,74,174.2,-0.1
1977/4/1,Sapporo,131,176,5.2
1977/5/1,Sapporo,75,223.1,11.2
1977/6/1,Sapporo,7.5,247.5,15.9
1977/7/1,Sapporo,58,186.3,21.3
1977/8/1,Sapporo,190.5,192.6,20.3
1977/9/1,Sapporo,99,168.7,17.4
1977/10/1,Sapporo,20.5,186.9,11.3
1977/11/1,Sapporo,151.5,111.7,5.2
1977/12/1,Sapporo,115.5,99.1,-0.6
1978/1/1,Sapporo,168,93.5,-5.2
1978/2/1,Sapporo,105,143.1,-7.6
1978/3/1,Sapporo,110.5,176.4,-0.7
1978/4/1,Sapporo,43.5,139.1,5.4
1978/5/1,Sapporo,92,222.5,12
1978/6/1,Sapporo,91.5,209.9,17.8
1978/7/1,Sapporo,46,228.2,23.2
1978/8/1,Sapporo,69.5,213.6,23.2
1978/9/1,Sapporo,52.5,203.6,17
1978/10/1,Sapporo,123,153.9,9.7
1978/11/1,Sapporo,88.5,134.5,4.5
1978/12/1,Sapporo,100,111.6,-1
1979/1/1,Sapporo,103.5,99.1,-5.3
1979/2/1,Sapporo,109,128.3,-2.6
1979/3/1,Sapporo,112,139.1,-0.6
1979/4/1,Sapporo,41,165.3,4.6
1979/5/1,Sapporo,38,209.9,10.9
1979/6/1,Sapporo,48,188.4,17.5
1979/7/1,Sapporo,85.5,218.3,19.4
1979/8/1,Sapporo,41.5,237.9,22.1
1979/9/1,Sapporo,88.5,184.1,16.9
1979/10/1,Sapporo,244.5,161.5,12.5
1979/11/1,Sapporo,106,117.9,4.7
1979/12/1,Sapporo,61,103.2,0.9
1980/1/1,Sapporo,97,112.5,-3.9
1980/2/1,Sapporo,149,126.3,-5.7
1980/3/1,Sapporo,108,185.9,-0.5
1980/4/1,Sapporo,86,144.7,4.1
1980/5/1,Sapporo,28,215.4,12.3
1980/6/1,Sapporo,125.5,204.5,17.6
1980/7/1,Sapporo,86,182.5,19.4
1980/8/1,Sapporo,126,139.7,19
1980/9/1,Sapporo,35,191,16.9
1980/10/1,Sapporo,120.5,158.7,10.8
1980/11/1,Sapporo,48,147.9,5.1
1980/12/1,Sapporo,169.5,94,-0.3
1981/1/1,Sapporo,162,134.3,-4.9
1981/2/1,Sapporo,41,137.1,-3.2
1981/3/1,Sapporo,139,162.7,-0.5
1981/4/1,Sapporo,89.5,205,6.6
1981/5/1,Sapporo,71,196.3,10.3
1981/6/1,Sapporo,50,173.3,14.9
1981/7/1,Sapporo,41,193.5,21
1981/8/1,Sapporo,644,153.1,20.9
1981/9/1,Sapporo,176.5,208.7,16.2
1981/10/1,Sapporo,80.5,200.2,11
1981/11/1,Sapporo,73.5,125.1,1.8
1981/12/1,Sapporo,103.5,87,-0.2
1982/1/1,Sapporo,122,110.8,-4.4
1982/2/1,Sapporo,92,145.3,-4.6
1982/3/1,Sapporo,98,168.1,0.7
1982/4/1,Sapporo,132.5,218.3,6.1
1982/5/1,Sapporo,26.5,212.5,13
1982/6/1,Sapporo,52.5,266.3,15.8
1982/7/1,Sapporo,44.5,280.7,20.4
1982/8/1,Sapporo,47,213.8,22.8
1982/9/1,Sapporo,133,202,17.8
1982/10/1,Sapporo,118.5,223.5,12.5
1982/11/1,Sapporo,99.5,104.4,5.9
1982/12/1,Sapporo,78.5,96.8,0.3
1983/1/1,Sapporo,64,132.1,-2.9
1983/2/1,Sapporo,126,114,-4.5
1983/3/1,Sapporo,72.5,192,0.1
1983/4/1,Sapporo,24.5,242.7,9.5
1983/5/1,Sapporo,43,215.3,12.4
1983/6/1,Sapporo,59,152.4,13.6
1983/7/1,Sapporo,44,174.1,18.2
1983/8/1,Sapporo,97,197.5,22.3
1983/9/1,Sapporo,119.5,164.2,17.7
1983/10/1,Sapporo,88.5,186,9.7
1983/11/1,Sapporo,85,119.7,5.1
1983/12/1,Sapporo,62,120.1,-1.8
1984/1/1,Sapporo,70.5,156.6,-4.7
1984/2/1,Sapporo,148.5,130,-5.6
1984/3/1,Sapporo,81,217.5,-2.2
1984/4/1,Sapporo,32.5,231.2,5
1984/5/1,Sapporo,34,233.4,11.4
1984/6/1,Sapporo,38,229.4,18.2
1984/7/1,Sapporo,44.5,194.1,22.1
1984/8/1,Sapporo,39,230.6,23.6
1984/9/1,Sapporo,53.5,212,17.7
1984/10/1,Sapporo,77,173.9,10.3
1984/11/1,Sapporo,43,146.5,3.7
1984/12/1,Sapporo,63.5,120.8,-2.1
1985/1/1,Sapporo,156.5,120.3,-6.9
1985/2/1,Sapporo,99.5,108.6,-2.2
1985/3/1,Sapporo,39,187.6,-0.1
1985/4/1,Sapporo,54.5,206.9,7.6
1985/5/1,Sapporo,14,273.5,12.4
1985/6/1,Sapporo,9,248.3,15.5
1985/7/1,Sapporo,107,171.1,20.3
1985/8/1,Sapporo,43,251.8,24.6
1985/9/1,Sapporo,164.5,203.2,17.1
1985/10/1,Sapporo,173,167.7,10.9
1985/11/1,Sapporo,69,119.1,4.1
1985/12/1,Sapporo,124.5,126.2,-3.5
1986/1/1,Sapporo,121,103,-5.8
1986/2/1,Sapporo,60.5,123,-5.5
1986/3/1,Sapporo,87.5,139,-0.4
1986/4/1,Sapporo,53,168.3,6.9
1986/5/1,Sapporo,48,161.1,11.4
1986/6/1,Sapporo,23.5,227.6,16.1
1986/7/1,Sapporo,66.5,135.7,18.2
1986/8/1,Sapporo,71,183.4,22.3
1986/9/1,Sapporo,202,188.2,18.1
1986/10/1,Sapporo,208.5,145.8,8.9
1986/11/1,Sapporo,82.5,93.9,3.5
1986/12/1,Sapporo,104,95.8,-1.5
1987/1/1,Sapporo,119,77.6,-4.9
1987/2/1,Sapporo,82,103.2,-3.8
1987/3/1,Sapporo,82.5,126,-0.1
1987/4/1,Sapporo,38.5,176.7,6
1987/5/1,Sapporo,64.5,204.3,12
1987/6/1,Sapporo,17,235.5,17.3
1987/7/1,Sapporo,98.5,149.5,20.6
1987/8/1,Sapporo,134.5,84.4,20.6
1987/9/1,Sapporo,55,148.9,17.8
1987/10/1,Sapporo,118.5,180.1,11.9
1987/11/1,Sapporo,77,103.3,3.6
1987/12/1,Sapporo,110.5,110.1,-2.3
1988/1/1,Sapporo,76,84.3,-3.8
1988/2/1,Sapporo,104.5,128.4,-5.2
1988/3/1,Sapporo,66.5,175,-0.1
1988/4/1,Sapporo,61.5,186.9,7.1
1988/5/1,Sapporo,91.5,184.9,11.4
1988/6/1,Sapporo,79.5,159.7,16.6
1988/7/1,Sapporo,24,225.8,18.3
1988/8/1,Sapporo,165,185.2,22.9
1988/9/1,Sapporo,70,153.1,17.6
1988/10/1,Sapporo,101.5,138.2,10.9
1988/11/1,Sapporo,137,114.6,2.9
1988/12/1,Sapporo,144,77.8,-0.4
1989/1/1,Sapporo,60,107.5,-1.9
1989/2/1,Sapporo,27.5,122,-1.4
1989/3/1,Sapporo,64,113.4,2.4
1989/4/1,Sapporo,68.5,163.2,7.3
1989/5/1,Sapporo,50,215.4,11.4
1989/6/1,Sapporo,91,220.7,15.2
1989/7/1,Sapporo,35,205.9,21
1989/8/1,Sapporo,146.5,220.5,23
1989/9/1,Sapporo,165,120.8,18.4
1989/10/1,Sapporo,67,144.8,11.8
1989/11/1,Sapporo,103.5,91.2,6.6
1989/12/1,Sapporo,120,88.1,-0.6
1990/1/1,Sapporo,138,107.7,-4.9
1990/2/1,Sapporo,75,95.7,-0.7
1990/3/1,Sapporo,77.5,208.1,2.9
1990/4/1,Sapporo,86.5,198.7,7.9
1990/5/1,Sapporo,25,221,13.4
1990/6/1,Sapporo,37.5,160.5,17.7
1990/7/1,Sapporo,48.5,206.9,20.8
1990/8/1,Sapporo,137.5,167.9,23.1
1990/9/1,Sapporo,123.5,162.8,18.7
1990/10/1,Sapporo,87,182.1,13
1990/11/1,Sapporo,73,90.8,7.5
1990/12/1,Sapporo,158,67.1,1.9
1991/1/1,Sapporo,182,83,-1.2
1991/2/1,Sapporo,106,97,-2.8
1991/3/1,Sapporo,60.5,120.6,0.3
1991/4/1,Sapporo,77.5,178.9,8
1991/5/1,Sapporo,23,253.7,13.8
1991/6/1,Sapporo,28,205.4,18.8
1991/7/1,Sapporo,76.5,139.8,20.2
1991/8/1,Sapporo,108,211.8,21.5
1991/9/1,Sapporo,56,164.5,18.4
1991/10/1,Sapporo,84,122.1,12.7
1991/11/1,Sapporo,54,91.3,4.7
1991/12/1,Sapporo,117,73,-0.9
1992/1/1,Sapporo,68.5,62.8,-2.4
1992/2/1,Sapporo,53.5,117,-2.5
1992/3/1,Sapporo,52.5,151.6,1
1992/4/1,Sapporo,29.5,149.5,6.9
1992/5/1,Sapporo,54,195.9,11.7
1992/6/1,Sapporo,25.5,165.4,16.4
1992/7/1,Sapporo,45,156.5,20.7
1992/8/1,Sapporo,170,137.6,21.1
1992/9/1,Sapporo,274,129.6,16.2
1992/10/1,Sapporo,111,158.9,11.6
1992/11/1,Sapporo,114,98,4.8
1992/12/1,Sapporo,92.5,78.3,0.1
1993/1/1,Sapporo,98,77.3,-1.7
1993/2/1,Sapporo,105.5,66.9,-2.1
1993/3/1,Sapporo,45,148.2,1.3
1993/4/1,Sapporo,89,164,6.2
1993/5/1,Sapporo,43.5,171.7,11.9
1993/6/1,Sapporo,73.5,125.9,15.4
1993/7/1,Sapporo,36,203.9,19.1
1993/8/1,Sapporo,60,175.1,20
1993/9/1,Sapporo,53.5,141.1,17.5
1993/10/1,Sapporo,256,142.1,11.5
1993/11/1,Sapporo,83.5,96.4,5.8
1993/12/1,Sapporo,122,63.6,-0.1
1994/1/1,Sapporo,77.5,129,-4.7
1994/2/1,Sapporo,222.5,65.9,-1.3
1994/3/1,Sapporo,156.5,112.2,-0.5
1994/4/1,Sapporo,41.5,200.4,7
1994/5/1,Sapporo,54,230.3,13.5
1994/6/1,Sapporo,5.5,218.8,16.9
1994/7/1,Sapporo,41,217.3,22.2
1994/8/1,Sapporo,104.5,180.4,24.8
1994/9/1,Sapporo,313.5,140.4,19.8
1994/10/1,Sapporo,127.5,177.1,12.4
1994/11/1,Sapporo,90.5,108.4,5.4
1994/12/1,Sapporo,96,87.7,-1.4
1995/1/1,Sapporo,124,90.1,-3.3
1995/2/1,Sapporo,59.5,130,-2.3
1995/3/1,Sapporo,50,183.2,0.9
1995/4/1,Sapporo,107,159.3,7.3
1995/5/1,Sapporo,50.5,157.6,13.3
1995/6/1,Sapporo,35,146.2,15.6
1995/7/1,Sapporo,86.5,136,21.5
1995/8/1,Sapporo,172.5,109.7,21.3
1995/9/1,Sapporo,112,171.8,17.4
1995/10/1,Sapporo,130,128.8,13.1
1995/11/1,Sapporo,133,81.4,5.5
1995/12/1,Sapporo,180.5,81.6,0
1996/1/1,Sapporo,157,81.4,-3.7
1996/2/1,Sapporo,77.5,109.6,-3.4
1996/3/1,Sapporo,73,145.5,0.5
1996/4/1,Sapporo,30,145.8,5.8
1996/5/1,Sapporo,88,142.3,10.5
1996/6/1,Sapporo,29,163.3,15.7
1996/7/1,Sapporo,88.5,120.8,20.4
1996/8/1,Sapporo,85.5,177.8,20.9
1996/9/1,Sapporo,124.5,149.1,18.2
1996/10/1,Sapporo,153,137.9,11.5
1996/11/1,Sapporo,96,105.9,4.1
1996/12/1,Sapporo,97,89.6,-0.7
1997/1/1,Sapporo,49.5,102.4,-2.5
1997/2/1,Sapporo,120,99.4,-1.8
1997/3/1,Sapporo,59.5,160.9,0.2
1997/4/1,Sapporo,15.5,191.8,7.2
1997/5/1,Sapporo,74,159.1,11.9
1997/6/1,Sapporo,21,164.6,15.8
1997/7/1,Sapporo,81,205.9,22
1997/8/1,Sapporo,188,113.5,20.5
1997/9/1,Sapporo,131,148,17.1
1997/10/1,Sapporo,82.5,139.4,10.8
1997/11/1,Sapporo,117,80.1,7.1
1997/12/1,Sapporo,76,84.1,0.4
1998/1/1,Sapporo,108.5,89.1,-5.9
1998/2/1,Sapporo,69,123,-3.6
1998/3/1,Sapporo,83,168.9,1.6
1998/4/1,Sapporo,28.5,205.4,9
1998/5/1,Sapporo,58,223.7,13.5
1998/6/1,Sapporo,83,173.2,15.5
1998/7/1,Sapporo,71,150.2,20.3
1998/8/1,Sapporo,88.5,99.9,21.1
1998/9/1,Sapporo,218,145.1,19.2
1998/10/1,Sapporo,76,153.7,13.2
1998/11/1,Sapporo,137.5,92.7,3.2
1998/12/1,Sapporo,134,68.7,-1.7
1999/1/1,Sapporo,135,62.1,-3.2
1999/2/1,Sapporo,84,92,-3.6
1999/3/1,Sapporo,86,116.1,-0.5
1999/4/1,Sapporo,32.5,160.3,6.9
1999/5/1,Sapporo,93.5,165.5,11.9
1999/6/1,Sapporo,32.5,191.2,17.8
1999/7/1,Sapporo,154.5,130.6,22.1
1999/8/1,Sapporo,103,210.1,24.9
1999/9/1,Sapporo,107.5,165.5,19.7
1999/10/1,Sapporo,80.5,138.4,11.9
1999/11/1,Sapporo,75.5,98.9,5.5
1999/12/1,Sapporo,110,81.3,-1.1
2000/1/1,Sapporo,131.5,90.6,-3.1
2000/2/1,Sapporo,89.5,121.7,-3.8
2000/3/1,Sapporo,103,129.1,0.2
2000/4/1,Sapporo,123.5,139.4,6.1
2000/5/1,Sapporo,76,146,14
2000/6/1,Sapporo,50.5,169.4,16.7
2000/7/1,Sapporo,194,133,22.2
2000/8/1,Sapporo,103.5,194.8,23.9
2000/9/1,Sapporo,307,112.1,18.6
2000/10/1,Sapporo,24.5,149.6,11.6
2000/11/1,Sapporo,140,103.7,3.9
2000/12/1,Sapporo,101.5,94.3,-2.5
2001/1/1,Sapporo,71,112,-5.7
2001/2/1,Sapporo,64,96,-5.5
2001/3/1,Sapporo,83,143.9,0.2
2001/4/1,Sapporo,28,198.2,8.3
2001/5/1,Sapporo,17,213.4,13.4
2001/6/1,Sapporo,42,194.4,16.7
2001/7/1,Sapporo,111,122.9,20.7
2001/8/1,Sapporo,135,208.2,21.1
2001/9/1,Sapporo,237.5,144.3,17.1
2001/10/1,Sapporo,86.5,128.5,12.1
2001/11/1,Sapporo,83,98.6,5
2001/12/1,Sapporo,167,68.8,-3.4
2002/1/1,Sapporo,150,75.6,-2.5
2002/2/1,Sapporo,60.5,126,-0.6
2002/3/1,Sapporo,45,139.3,2.5
2002/4/1,Sapporo,30.5,190.6,9.6
2002/5/1,Sapporo,41,223.6,13.6
2002/6/1,Sapporo,64.5,191.5,15.9
2002/7/1,Sapporo,128,130.3,20.5
2002/8/1,Sapporo,102.5,105.2,20.1
2002/9/1,Sapporo,87.5,176.2,17.7
2002/10/1,Sapporo,149,126.5,12
2002/11/1,Sapporo,165,82.3,2.8
2002/12/1,Sapporo,77.5,107.4,-3
2003/1/1,Sapporo,104,102.4,-3.6
2003/2/1,Sapporo,59.5,108.2,-3.5
2003/3/1,Sapporo,65,156.7,0.7
2003/4/1,Sapporo,61,161.4,8.2
2003/5/1,Sapporo,31,228.7,12.9
2003/6/1,Sapporo,68.5,219,17.1
2003/7/1,Sapporo,29,185.9,17.7
2003/8/1,Sapporo,90.5,151,20.7
2003/9/1,Sapporo,110.5,147.3,17.5
2003/10/1,Sapporo,149.5,136.5,11.6
2003/11/1,Sapporo,64,105.6,6.2
2003/12/1,Sapporo,83.5,84.4,0
2004/1/1,Sapporo,139,86.8,-2.5
2004/2/1,Sapporo,158.5,106.5,-1.3
2004/3/1,Sapporo,42.5,139.5,0.7
2004/4/1,Sapporo,28.5,168.8,6.6
2004/5/1,Sapporo,76,174.5,13.8
2004/6/1,Sapporo,58,188.1,18.5
2004/7/1,Sapporo,70.5,162.8,21.3
2004/8/1,Sapporo,128,169.6,21.9
2004/9/1,Sapporo,126.5,150.1,18.4
2004/10/1,Sapporo,46,140.3,12.5
2004/11/1,Sapporo,85,110.7,7.2
2004/12/1,Sapporo,172,70.7,-0.8
2005/1/1,Sapporo,153.5,71.5,-3.5
2005/2/1,Sapporo,120.5,95.3,-3.9
2005/3/1,Sapporo,124,134.6,0.1
2005/4/1,Sapporo,55,123.2,6.2
2005/5/1,Sapporo,62,176.9,10.7
2005/6/1,Sapporo,51,194.9,18.3
2005/7/1,Sapporo,119,156.9,20.1
2005/8/1,Sapporo,114,201.2,23.5
2005/9/1,Sapporo,126,158.3,18.8
2005/10/1,Sapporo,72,169,13.2
2005/11/1,Sapporo,150.5,106.2,5.5
2005/12/1,Sapporo,89,112.5,-2.6
2006/1/1,Sapporo,132,66.8,-4.1
2006/2/1,Sapporo,89,89.3,-2.7
2006/3/1,Sapporo,116.5,113,1.3
2006/4/1,Sapporo,95,121,5.2
2006/5/1,Sapporo,45,234.8,12.9
2006/6/1,Sapporo,77,150.3,15.7
2006/7/1,Sapporo,106.5,201.3,20.6
2006/8/1,Sapporo,36.5,201.3,24.3
2006/9/1,Sapporo,57.5,189.2,18.5
2006/10/1,Sapporo,90.5,170,11.7
2006/11/1,Sapporo,182,96.7,6.2
2006/12/1,Sapporo,118,91.7,-0.5
2007/1/1,Sapporo,112,71.6,-1.8
2007/2/1,Sapporo,111.5,75.5,-1.5
2007/3/1,Sapporo,91,129.2,0.9
2007/4/1,Sapporo,57.5,174.3,6.3
2007/5/1,Sapporo,87,184,12.5
2007/6/1,Sapporo,38,223.4,18.8
2007/7/1,Sapporo,45,228.8,19.6
2007/8/1,Sapporo,65.5,165.7,23.5
2007/9/1,Sapporo,193.5,125.1,19.1
2007/10/1,Sapporo,66.5,150,11.7
2007/11/1,Sapporo,75,118.5,3.9
2007/12/1,Sapporo,86,84,-0.6
2008/1/1,Sapporo,111,91.6,-4.3
2008/2/1,Sapporo,111,108.8,-3.4
2008/3/1,Sapporo,32,162.2,3.3
2008/4/1,Sapporo,6,192.4,9.4
2008/5/1,Sapporo,65.5,185.4,12.4
2008/6/1,Sapporo,40,193.8,17
2008/7/1,Sapporo,63.5,146.7,21.4
2008/8/1,Sapporo,56,188.1,21.2
2008/9/1,Sapporo,30.5,202.9,19.2
2008/10/1,Sapporo,99.5,161.1,12.9
2008/11/1,Sapporo,86,125.2,4.6
2008/12/1,Sapporo,142,86.3,0.8
2009/1/1,Sapporo,103,85.9,-1.3
2009/2/1,Sapporo,143,68,-2.2
2009/3/1,Sapporo,79,113.5,1.5
2009/4/1,Sapporo,58,224.4,7.7
2009/5/1,Sapporo,42.5,255.7,13.9
2009/6/1,Sapporo,50,133.1,17.5
2009/7/1,Sapporo,187.5,82.6,19.7
2009/8/1,Sapporo,63,156.3,21.5
2009/9/1,Sapporo,35.5,183,17.8
2009/10/1,Sapporo,125,127,12.5
2009/11/1,Sapporo,154,75.7,5.1
2009/12/1,Sapporo,106.5,99.2,-0.7
2010/1/1,Sapporo,112,82.8,-2
2010/2/1,Sapporo,59.5,92.6,-3.2
2010/3/1,Sapporo,79.5,114.5,-0.1
2010/4/1,Sapporo,67.5,124.3,5.5
2010/5/1,Sapporo,44.5,186.7,12.2
2010/6/1,Sapporo,73,222.7,19.2
2010/7/1,Sapporo,143.5,73.9,22.1
2010/8/1,Sapporo,213.5,158.4,24.8
2010/9/1,Sapporo,92,181.3,20
2010/10/1,Sapporo,130.5,144.4,12.2
2010/11/1,Sapporo,194.5,89.5,5.9
2010/12/1,Sapporo,115,55.8,0.6
2011/1/1,Sapporo,120,115.5,-3.8
2011/2/1,Sapporo,69.5,140.8,-1.1
2011/3/1,Sapporo,60.5,159.7,0.7
2011/4/1,Sapporo,69.5,164.6,6.9
2011/5/1,Sapporo,56.5,158.6,11.1
2011/6/1,Sapporo,43,164.6,17.3
2011/7/1,Sapporo,129,170.2,21.8
2011/8/1,Sapporo,109,214.4,23.6
2011/9/1,Sapporo,257.5,127.4,19.2
2011/10/1,Sapporo,146,129.9,12.1
2011/11/1,Sapporo,86,116.5,6
2011/12/1,Sapporo,107,91.4,-2
2012/1/1,Sapporo,71.5,131.5,-4.5
2012/2/1,Sapporo,57,133.8,-4.4
2012/3/1,Sapporo,44.5,143.6,0.1
2012/4/1,Sapporo,34.5,166.2,7
2012/5/1,Sapporo,83.5,207.2,13
2012/6/1,Sapporo,51.5,215.6,17.1
2012/7/1,Sapporo,81.5,205.6,21.8
2012/8/1,Sapporo,121,146.7,23.4
2012/9/1,Sapporo,191,166.2,22.4
2012/10/1,Sapporo,115,153.2,13
2012/11/1,Sapporo,219,79.5,5.5
2012/12/1,Sapporo,209,70.5,-2.3
2013/1/1,Sapporo,101.5,111.2,-4.7
2013/2/1,Sapporo,117,111.1,-4
2013/3/1,Sapporo,108,116.1,0
2013/4/1,Sapporo,115,128.1,6.3
2013/5/1,Sapporo,61.5,142.1,11.3
2013/6/1,Sapporo,62,233.2,17.6
2013/7/1,Sapporo,54.5,215.4,22.5
2013/8/1,Sapporo,183.5,142,23.1
2013/9/1,Sapporo,173,149.6,18.8
2013/10/1,Sapporo,131,125.2,12.9
2013/11/1,Sapporo,116,98.7,6.3
2013/12/1,Sapporo,124,75.2,0.8
2014/1/1,Sapporo,111.5,87.8,-4.1
2014/2/1,Sapporo,89,118.8,-3.5
2014/3/1,Sapporo,64,155.5,0.5
2014/4/1,Sapporo,24,257.8,7.3
2014/5/1,Sapporo,60,207.7,14
2014/6/1,Sapporo,99,182.4,18.7
2014/7/1,Sapporo,76.5,214.3,22.5
2014/8/1,Sapporo,217.5,178.9,22.4
2014/9/1,Sapporo,146,188.8,18.1
2014/10/1,Sapporo,124,145.4,11.3
2014/11/1,Sapporo,64,109,6.1
2014/12/1,Sapporo,128,66.3,-1.3
2015/1/1,Sapporo,143.5,102.5,-1.5
2015/2/1,Sapporo,59.5,95.4,-0.8
2015/3/1,Sapporo,125.5,144,3.8
2015/4/1,Sapporo,90,220.4,8.7
2015/5/1,Sapporo,37,263.2,14.2
2015/6/1,Sapporo,66.5,151.4,16.7
2015/7/1,Sapporo,64,175,21.3
2015/8/1,Sapporo,131.5,158.6,22.4
2015/9/1,Sapporo,198,151.8,18.4
2015/10/1,Sapporo,98,150.9,10.8
2015/11/1,Sapporo,137,108.2,5.4
